date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:31	55/55	---M-Z	200	added ('OK')	text/plain	date:Tue,%2002%20Jun%202015%2020:48:28%20GMT	http://www.stacki.com/robots.txt		(from )
13:48:32	32756/32756	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202015%2020:48:29%20GMT	http://www.stacki.com/	./stacki/www.stacki.com/index.html	(from )
13:48:33	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2002%20Jun%202015%2020:48:30%20GMT	http://www.stacki.com/xmlrpc.php	./stacki/www.stacki.com/xmlrpc.php	(from http://www.stacki.com/)
13:48:34	12073/12073	---M-Z	200	added ('OK')	text/css	etag:%222f29-515fa19d0ca9b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/main.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/main3a05.css	(from http://www.stacki.com/)
13:48:34	16098/16098	---M-Z	200	added ('OK')	text/css	etag:%223ee2-515fa19d0bafb-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/front/plugins.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/front/plugins3a05.css	(from http://www.stacki.com/)
13:48:34	29226/29226	---M-Z	200	added ('OK')	text/css	etag:%22722a-515fa19d0ab5b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome3a05.css	(from http://www.stacki.com/)
13:48:34	29450/29450	---M-Z	200	added ('OK')	text/css	etag:%22730a-515fa19d0da3b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/modules.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/modules3a05.css	(from http://www.stacki.com/)
13:48:34	6264/6264	---M-Z	200	added ('OK')	text/css	etag:%221878-515fa19da6f5b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/tutorial/tutorial.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/tutorial/tutorial3a05.css	(from http://www.stacki.com/)
13:48:35	710/710	---M-Z	200	added ('OK')	text/css	etag:%222c6-515fa1a05387b-gzip%22	http://www.stacki.com/wp-content/plugins/likes/styles/zilla-likes.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/likes/styles/zilla-likes3a05.css	(from http://www.stacki.com/)
13:48:35	32571/32571	---M-Z	200	added ('OK')	text/css	etag:%227f3b-515fa1a383efb-gzip%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings81fb.css	(from http://www.stacki.com/)
13:48:37	11836/11836	---M-Z	200	added ('OK')	text/css	date:Tue,%2002%20Jun%202015%2020:48:33%20GMT	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/captions.php?rev=4.2.1&ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/captions81fb.css	(from http://www.stacki.com/)
13:48:37	5060/5060	---M-Z	200	added ('OK')	text/css	etag:%2213c4-51707b505b8fb-gzip%22	http://www.stacki.com/wp-content/plugins/download-monitor/assets/css/frontend.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/download-monitor/assets/css/frontend3a05.css	(from http://www.stacki.com/)
13:48:38	1543/1543	---M-Z	200	added ('OK')	text/xml	etag:%222616135d3e2aeb47a9ebb08e2a77341f-gzip%22	http://www.stacki.com/feed/	./stacki/www.stacki.com/feed/index.html	(from http://www.stacki.com/)
13:48:38	125601/125601	---M-Z	200	added ('OK')	text/css	etag:%221eaa1-515f9ef8dd25b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/css/bootstrap.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/css/bootstrap3a05.css	(from http://www.stacki.com/)
13:48:38	5931/5931	---M-Z	200	added ('OK')	text/css	etag:%22172b-515f9ef8df19b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/css/owl.carousel.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/css/owl.carousel3a05.css	(from http://www.stacki.com/)
13:48:38	4895/4895	---M-Z	200	added ('OK')	text/css	etag:%22131f-515f9ef90723b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/fancybox/jquery.fancybox.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/fancybox/jquery.fancybox3a05.css	(from http://www.stacki.com/)
13:48:38	1345/1345	---M-Z	200	added ('OK')	text/xml	etag:%22ce5d546ec81d33c260b3e0015ae21c6d-gzip%22	http://www.stacki.com/comments/feed/	./stacki/www.stacki.com/comments/feed/index.html	(from http://www.stacki.com/)
13:48:38	637/637	---M-Z	200	added ('OK')	text/xml	etag:%22ce5d546ec81d33c260b3e0015ae21c6d-gzip%22	http://www.stacki.com/home/feed/	./stacki/www.stacki.com/home/feed/index.html	(from http://www.stacki.com/)
13:48:39	735/735	---M-Z	200	added ('OK')	text/css	etag:%222df-515f9ef9052fb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-thumbs.css?v=1.0.2&ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-thumbs22f3.css	(from http://www.stacki.com/)
13:48:39	839/839	---M-Z	200	added ('OK')	text/css	etag:%22347-515f9ef90b0bb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/google-code-prettify/prettify.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/google-code-prettify/prettify3a05.css	(from http://www.stacki.com/)
13:48:39	101929/101929	---M-Z	200	added ('OK')	text/css	etag:%2218e29-5169e1bfd2dfb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style3a05.css	(from http://www.stacki.com/)
13:48:39	31189/31189	---M-Z	200	added ('OK')	text/css	etag:%2279d5-515f9ef93509b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/type/fontello.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/type/fontello3a05.css	(from http://www.stacki.com/)
13:48:39	15123/15123	---M-Z	200	added ('OK')	text/css	etag:%223b13-515f9ef92087b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/type/budicons.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/type/budicons3a05.css	(from http://www.stacki.com/)
13:48:40	2022/2022	---M-Z	200	added ('OK')	text/css	etag:%227e6-515f9ef939ebb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/type/picons.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/type/picons3a05.css	(from http://www.stacki.com/)
13:48:40	909/909	---M-Z	200	added ('OK')	text/css	etag:%2238d-5172e8130ea5b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/custom.css?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/custom3a05.css	(from http://www.stacki.com/)
13:48:41	7200/7200	---M-Z	200	added ('OK')	application/javascript	etag:%221c20-4e22f71a7b840-gzip%22	http://www.stacki.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	./stacki/www.stacki.com/wp-includes/js/jquery/jquery-migrate.min1576.js	(from http://www.stacki.com/)
13:48:41	700/700	---M-Z	200	added ('OK')	application/javascript	etag:%222bc-515fa1a04f9fb-gzip%22	http://www.stacki.com/wp-content/plugins/likes/scripts/zilla-likes.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/likes/scripts/zilla-likes3a05.js	(from http://www.stacki.com/)
13:48:42	21242/21242	---M-Z	200	added ('OK')	application/javascript	etag:%2252fa-515fa19d4c23b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/js/front.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/js/front3a05.js	(from http://www.stacki.com/)
13:48:42	95952/95952	---M-Z	200	added ('OK')	application/javascript	etag:%22176d0-515702aee1f1b-gzip%22	http://www.stacki.com/wp-includes/js/jquery/jquery.js?ver=1.11.2	./stacki/www.stacki.com/wp-includes/js/jquery/jquery4a80.js	(from http://www.stacki.com/)
13:48:43	723/723	---M-Z	200	added ('OK')	text/xml	date:Tue,%2002%20Jun%202015%2020:48:40%20GMT	http://www.stacki.com/xmlrpc.php?rsd	./stacki/www.stacki.com/xmlrpc0db0.php	(from http://www.stacki.com/)
13:48:44	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://www.stacki.com/wp-includes/wlwmanifest.xml	./stacki/www.stacki.com/wp-includes/wlwmanifest.xml	(from http://www.stacki.com/)
13:48:45	0/0	---M--	200	added ('OK')	text/javascript	date:Tue,%2002%20Jun%202015%2020:48:41%20GMT	http://www.stacki.com/wp-admin/admin-ajax.php?action=wordfence_logHuman&hid=5204E9D792B1C6511E8CBD5BD016C8F7	./stacki/www.stacki.com/wp-admin/admin-ajaxd4aa.php	(from http://www.stacki.com/)
13:48:45	89964/89964	---M-Z	200	added ('OK')	application/javascript	etag:%2215f6c-515fa1a39c59b-gzip%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.2.1&ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min81fb.js	(from http://www.stacki.com/)
13:48:45	68/68	---M--	200	added ('OK')	image/png	etag:%2244-5171383634efb%22	http://www.stacki.com/wp-content/uploads/2015/05/clearpixel.png	./stacki/www.stacki.com/wp-content/uploads/2015/05/clearpixel.png	(from http://www.stacki.com/)
13:48:45	85185/85185	---M-Z	200	added ('OK')	application/javascript	etag:%2214cc1-515fa1a39777b-gzip%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.plugins.min.js?rev=4.2.1&ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.plugins.min81fb.js	(from http://www.stacki.com/)
13:48:46	4531/4531	---M--	200	added ('OK')	image/png	etag:%2211b3-5169fbe173cbb%22	http://www.stacki.com/wp-content/uploads/2015/05/stackiq_ftr_logo_120.png	./stacki/www.stacki.com/wp-content/uploads/2015/05/stackiq_ftr_logo_120.png	(from http://www.stacki.com/)
13:48:46	136634/136634	---M-Z	200	added ('OK')	application/javascript	etag:%22215ba-515fa19d4b29b-gzip%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/js/front-plugins.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/js/front-plugins3a05.js	(from http://www.stacki.com/)
13:48:46	2453/2453	---M--	200	added ('OK')	image/png	etag:%22995-5171757a75e1b%22	http://www.stacki.com/wp-content/uploads/2015/05/stackiq_ftr_logo_120_2.png	./stacki/www.stacki.com/wp-content/uploads/2015/05/stackiq_ftr_logo_120_2.png	(from http://www.stacki.com/)
13:48:46	10388/10388	---M--	200	added ('OK')	image/png	etag:%222894-51613df3ab7fb%22	http://www.stacki.com/wp-content/uploads/2015/05/download_stacki_home_pg.png	./stacki/www.stacki.com/wp-content/uploads/2015/05/download_stacki_home_pg.png	(from http://www.stacki.com/)
13:48:46	27822/27822	---M-Z	200	added ('OK')	application/javascript	etag:%226cae-515f9ef8fd5fb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/bootstrap.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/bootstrap.min3a05.js	(from http://www.stacki.com/)
13:48:46	1360/1360	---M-Z	200	added ('OK')	application/javascript	etag:%22550-515f9ef915c9b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/twitter-bootstrap-hover-dropdown.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/twitter-bootstrap-hover-dropdown.min3a05.js	(from http://www.stacki.com/)
13:48:47	23135/23135	---M-Z	200	added ('OK')	application/javascript	etag:%225a5f-515f9ef90df9b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/jquery.fancybox.pack.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/jquery.fancybox.pack3a05.js	(from http://www.stacki.com/)
13:48:47	3836/3836	---M-Z	200	added ('OK')	application/javascript	etag:%22efc-515f9ef90629b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-thumbs.js?v=1.0.2&ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-thumbs22f3.js	(from http://www.stacki.com/)
13:48:47	5305/5305	---M-Z	200	added ('OK')	application/javascript	etag:%2214b9-515f9ef90435b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-media.js?v=1.0.0&ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/fancybox/helpers/jquery.fancybox-media8d5c.js	(from http://www.stacki.com/)
13:48:47	16155/16155	---M-Z	200	added ('OK')	application/javascript	etag:%223f1b-515f9ef90fedb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/jquery.isotope.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/jquery.isotope.min3a05.js	(from http://www.stacki.com/)
13:48:47	9376/9376	---M-Z	200	added ('OK')	application/javascript	etag:%2224a0-515f9ef90cffb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/jquery.easytabs.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/jquery.easytabs.min3a05.js	(from http://www.stacki.com/)
13:48:48	14329/14329	---M-Z	200	added ('OK')	application/javascript	etag:%2237f9-515f9ef910e7b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/owl.carousel.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/owl.carousel.min3a05.js	(from http://www.stacki.com/)
13:48:48	2697/2697	---M-Z	200	added ('OK')	application/javascript	etag:%22a89-515f9ef90ef3b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/jquery.fitvids.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/jquery.fitvids3a05.js	(from http://www.stacki.com/)
13:48:48	4247/4247	---M-Z	200	added ('OK')	application/javascript	etag:%221097-515f9ef90fedb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/jquery.sticky.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/jquery.sticky3a05.js	(from http://www.stacki.com/)
13:48:48	13632/13632	---M-Z	200	added ('OK')	application/javascript	etag:%223540-515f9ef90c05b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/google-code-prettify/prettify.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/google-code-prettify/prettify3a05.js	(from http://www.stacki.com/)
13:48:49	2163/2163	---M-Z	200	added ('OK')	application/javascript	etag:%22873-515f9ef911e1b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/retina.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/retina3a05.js	(from http://www.stacki.com/)
13:48:49	10601/10601	---M-Z	200	added ('OK')	application/javascript	etag:%222969-515f9ef90723b-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/gomap.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/gomap3a05.js	(from http://www.stacki.com/)
13:48:49	21709/21709	---M-Z	200	added ('OK')	application/javascript	etag:%2254cd-515f9ef912dbb-gzip%22	http://www.stacki.com/wp-content/themes/slowave/style/js/scripts.js?ver=4.2.2	./stacki/www.stacki.com/wp-content/themes/slowave/style/js/scripts3a05.js	(from http://www.stacki.com/)
13:48:49	757/757	---M-Z	200	added ('OK')	application/javascript	etag:%222f5-4eb2fd22d0a40-gzip%22	http://www.stacki.com/wp-includes/js/comment-reply.min.js?ver=4.2.2	./stacki/www.stacki.com/wp-includes/js/comment-reply.min3a05.js	(from http://www.stacki.com/)
13:48:51	36968/36968	---M-Z	200	added ('OK')	text/html	date:Tue,%2002%20Jun%202015%2020:48:47%20GMT	http://www.stacki.com/Intro/	./stacki/www.stacki.com/Intro/index.html	(from http://www.stacki.com/)
13:48:51	24211/24211	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jun%202015%2020:48:47%20GMT	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/front/grabbing.png	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/front/grabbing.png	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/front/plugins.css?ver=4.2.2)
13:48:53	24211/24211	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jun%202015%2020:48:49%20GMT	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/front/AjaxLoader.gif	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/front/AjaxLoader.gif	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/front/plugins.css?ver=4.2.2)
13:48:57	38239/38239	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22955f-515fa19cfff7b%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.eot?v=3.2.1	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfontf77b.eot	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2)
13:49:00	202471/202471	---M--	200	added ('OK')	image/svg+xml	etag:%22316e7-515fa19d01ebb%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.svg	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.svg	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2)
13:49:01	1097/1097	---M--	200	added ('OK')	image/png	etag:%22449-515fa1a04cb1b%22	http://www.stacki.com/wp-content/plugins/likes/images/heart.png	./stacki/www.stacki.com/wp-content/plugins/likes/images/heart.png	(from http://www.stacki.com/wp-content/plugins/likes/styles/zilla-likes.css?ver=4.2.2)
13:49:01	1100/1100	---M--	200	added ('OK')	image/png	etag:%2244c-515fa1a04dabb%22	http://www.stacki.com/wp-content/plugins/likes/images/heart_active.png	./stacki/www.stacki.com/wp-content/plugins/likes/images/heart_active.png	(from http://www.stacki.com/wp-content/plugins/likes/styles/zilla-likes.css?ver=4.2.2)
13:49:01	38239/38239	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22955f-515fa19cfff7b%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.eot?	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfontd41d.eot	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2)
13:49:03	44476/44476	---M--	200	added ('OK')	application/x-font-woff	etag:%22adbc-515fa19d05d3b%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.woff?v=3.2.1	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfontf77b.woff	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2)
13:49:03	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-515fa1a38ac5b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons.woff?5510888	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.woff	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:03	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-515fa1a387d7b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons.eot?5510888	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.eot	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:03	13585/13585	---M--	200	added ('OK')	image/svg+xml	etag:%223511-515fa1a388d1b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons.svg?5510888	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.svg	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:04	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-515fa1a36b85b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:04	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-515fa1a36f6db%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_white.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_white.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:04	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-515fa1a36e73b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:05	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-515fa1a36e73b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3_white.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3_white.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:05	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-515fa1a389cbb%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons.ttf?5510888	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.ttf	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:05	4289/4289	---M--	200	added ('OK')	image/png	etag:%2210c1-515fa1a37643b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow1.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow1.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:06	5661/5661	---M--	200	added ('OK')	image/png	etag:%22161d-515fa1a3773db%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow2.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow2.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:06	6428/6428	---M--	200	added ('OK')	image/png	etag:%22191c-515fa1a3773db%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow3.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/shadow3.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:07	2746/2746	---M--	200	added ('OK')	image/png	etag:%22aba-515fa1a365a9b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/boxed_bgtile.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/boxed_bgtile.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:07	149/149	---M--	200	added ('OK')	image/png	etag:%2295-515fa1a37549b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots_bgtile.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots_bgtile.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:08	2254/2254	---M--	200	added ('OK')	image/png	etag:%228ce-515fa1a366a3b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullet.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullet.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:08	80776/80776	---M--	200	added ('OK')	application/x-font-ttf	etag:%2213b88-515fa19d03dfb%22	http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfont.ttf?v=3.2.1	./stacki/www.stacki.com/wp-content/plugins/ds-live-composer/css/font/fontawesome-webfontf77b.ttf	(from http://www.stacki.com/wp-content/plugins/ds-live-composer/css/font-awesome.css?ver=4.2.2)
13:49:08	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-515fa1a3679db%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullets.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullets.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:08	278/278	---M--	200	added ('OK')	image/png	etag:%22116-515fa1a36991b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullets2.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullets2.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:09	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-515fa1a3679db%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullet_boxed.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/bullet_boxed.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:09	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-515fa1a37549b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:09	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-515fa1a37067b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/large_left.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/large_left.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
13:49:09	1561/1561	---M--	200	added ('OK')	image/png	etag:%22619-515fa1a37161b%22	http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/large_right.png	./stacki/www.stacki.com/wp-content/plugins/revslider/rs-plugin/assets/large_right.png	(from http://www.stacki.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.2.1&ver=4.2.2)
